id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
81080,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 23 Oct 2013 ""Afghan forces kill 48 Taliban fighters in 24 hours",,,,Interior Ministry,4,Hilmand province,,Hilmand province,,31.000000,64.000000,POINT (64.000000 31.000000),174729,Afghanistan,700,Asia,2,2,10/22/2013 00:00:00,10/23/2013 00:00:00,0,5,0,0,5,5,5,
81081,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 23 Oct 2013 ""Afghan forces kill 48 Taliban fighters in 24 hours",,,,Interior Ministry,4,Nimroz province,,Nimroz province,,31.000000,62.500000,POINT (62.500000 31.000000),174726,Afghanistan,700,Asia,2,2,10/22/2013 00:00:00,10/23/2013 00:00:00,0,9,0,0,9,9,9,
81082,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Tolo TV, Kabul, in Dari 0730 gmt 23 Oct 13 (BBC 23 Oct 2013 ""Four mine planters killed in Afghan south"")",,,,Military,3,Musa Qala district,,Hilmand province,Musa Qala district,32.465816,64.737566,POINT (64.737566 32.465816),176170,Afghanistan,700,Asia,1,2,10/21/2013 00:00:00,10/23/2013 00:00:00,0,2,0,0,2,2,2,
81083,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Tolo TV, Kabul, in Dari 0730 gmt 23 Oct 13 (BBC 23 Oct 2013 ""Four mine planters killed in Afghan south"")",,,,,3,Naw Zad district,,Hilmand province,Naw Zad district,32.468709,64.476060,POINT (64.476060 32.468709),176169,Afghanistan,700,Asia,1,2,10/21/2013 00:00:00,10/23/2013 00:00:00,0,2,0,0,2,2,2,
81084,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 23 Oct 2013 ""Taliban insurgents abduct and kill government employee",,,,Local official,4,Farah province,,Farah province,,32.500000,62.500000,POINT (62.500000 32.500000),176886,Afghanistan,700,Asia,1,1,10/23/2013 00:00:00,10/23/2013 00:00:00,1,0,0,0,1,1,1,
81086,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1122 gmt 23 Oct 13 (BBC 23 Oct 2013 ""Taleban kill three Afghan soldiers in incidents in south, east"")",,,,Ministry of National Defence,3,Muhammad Agha district,,Logar province,Muhammad Agha district,34.210415,69.180221,POINT (69.180221 34.210415),179059,Afghanistan,700,Asia,1,2,10/22/2013 00:00:00,10/23/2013 00:00:00,1,0,0,0,1,1,1,
81087,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0720 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Two policemen killed, four others injured in Taleban attack in Afghan north"")",,,,Security commander /Taleban,2,Mulla Khel village,,Baghlan province,Baghlani Jadid district,36.347111,68.813347,POINT (68.813347 36.347111),181938,Afghanistan,700,Asia,1,1,10/23/2013 00:00:00,10/23/2013 00:00:00,2,2,0,0,4,4,4,
81088,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0442 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Four local police soldiers killed in Taleban attack in Afghan west"")",,,,Police spokesman,1,Kapa Baba village,,Badghis province,Murghab district,35.558600,63.350400,POINT (63.350400 35.558600),181207,Afghanistan,700,Asia,1,2,10/23/2013 00:00:00,10/24/2013 00:00:00,4,2,0,0,6,6,6,
81090,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0757 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Four government soldiers killed, eight injured in several Afghan provinces"")",,,,Security commander,1,Kokal Dash village,,Jawzjan province,Fayzabad district (Jawzjan),36.793300,66.334400,POINT (66.334400 36.793300),182653,Afghanistan,700,Asia,1,1,10/24/2013 00:00:00,10/24/2013 00:00:00,2,0,0,0,2,2,2,
81091,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0757 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Four government soldiers killed, eight injured in several Afghan provinces"")",,,,Ministry of National Defence,3,Nari district,,Kunar province,Nari district,35.266478,71.540722,POINT (71.540722 35.266478),180504,Afghanistan,700,Asia,1,2,10/23/2013 00:00:00,10/24/2013 00:00:00,1,0,0,0,1,1,1,
81092,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0757 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Four government soldiers killed, eight injured in several Afghan provinces"")",,,,Ministry of National Defence,3,Andar district,,Ghazni province,Andar district,33.305843,68.446963,POINT (68.446963 33.305843),177617,Afghanistan,700,Asia,1,2,10/23/2013 00:00:00,10/24/2013 00:00:00,1,0,0,0,1,1,1,
81093,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1055 gmt 24 Oct 13 (BBC 24 Oct 2013 ""Blast kills six soldiers in Afghan west"")",,,,Officials/Taleban,2,Rodgaz area,,Hirat province,Adraskan district,33.639659,62.255512,POINT (62.255512 33.639659),178325,Afghanistan,700,Asia,1,1,10/24/2013 00:00:00,10/24/2013 00:00:00,6,0,0,0,6,6,6,
81094,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 25 Oct 2013 ""8 Afghan army personnel killed in bomb attacks"" /(2)AP 25 Oct 2013 ""6 Afghan soldiers die in roadside bombing as army claims killing 10 Taliban fighters in battle",,,,Local official,3,Jani Khel district (Paktika),,Paktika province,Jani Khel district (Paktika),32.668300,68.479991,POINT (68.479991 32.668300),176897,Afghanistan,700,Asia,1,1,10/24/2013 00:00:00,10/24/2013 00:00:00,0,0,1,0,1,1,1,
81098,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 25 Oct 2013 ""8 Afghan army personnel killed in bomb attacks",,,,Ministry of National Defence,6,Afghanistan,,,,33.000000,65.000000,POINT (65.000000 33.000000),177611,Afghanistan,700,Asia,2,2,10/24/2013 00:00:00,10/25/2013 00:00:00,2,0,0,0,2,2,2,
81099,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 25 Oct 2013 ""8 Afghan army personnel killed in bomb attacks",,,,Local official,3,Nirkh district,,Wardak province,Nirkh district,34.325691,68.762323,POINT (68.762323 34.325691),179058,Afghanistan,700,Asia,1,2,10/24/2013 00:00:00,10/25/2013 00:00:00,0,8,0,0,8,8,8,
81100,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 25 Oct 2013 ""8 Afghan army personnel killed in bomb attacks"" /(2)AP 25 Oct 2013 ""6 Afghan soldiers die in roadside bombing as army claims killing 10 Taliban fighters in battle",,,,Military,3,Nad Ali district (Marja),,Hilmand province,Nad Ali district (Marja),31.625941,63.861445,POINT (63.861445 31.625941),175448,Afghanistan,700,Asia,1,1,10/25/2013 00:00:00,10/25/2013 00:00:00,0,3,0,0,3,8,3,
81103,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Helmand Local Radio, Lashkargah, in Pashto 1015gmt 25 Oct 13  (BBC 26 Oct 2013 ""Programme summary of Afghan Helmand Radio news in Pashto 1015 gmt 25 Oct 13 "")",,,,Local official,3,Kajaki district,,Hilmand province,Kajaki district,32.484180,65.038714,POINT (65.038714 32.484180),176171,Afghanistan,700,Asia,2,2,10/23/2013 00:00:00,10/25/2013 00:00:00,0,5,0,0,5,5,5,
81104,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"AP 3 Nov 2013 ""Alone in the field, Afghan forces hold Taliban at bay but long-term success is not assured",,,,Interior Ministry,6,Afghanistan,,,,33.000000,65.000000,POINT (65.000000 33.000000),177611,Afghanistan,700,Asia,2,5,03/01/2013 00:00:00,10/25/2013 00:00:00,0,0,0,0,0,779,0,
81105,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1340 gmt 26 Oct 13 (BBC 26 Oct 2013 ""Airstrike targets Al-Qa'idah member in eastern province - Afghan official"")",,,,Local official,1,Ganjgal village,,Kunar province,Sirkanay district,34.788891,71.160194,POINT (71.160194 34.788891),179783,Afghanistan,700,Asia,1,1,10/25/2013 00:00:00,10/25/2013 00:00:00,0,3,0,0,3,3,3,
81106,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Tolo TV, Kabul, in Dari 0730 gmt 26 Oct 13 (BBC 26 Oct 2013 ""Soldier killed, three others wounded in roadside mine blast in Afghan west"")",,,,Military,3,Karukh district,,Hirat province,Karukh district,34.504770,62.656947,POINT (62.656947 34.504770),179766,Afghanistan,700,Asia,1,1,10/26/2013 00:00:00,10/26/2013 00:00:00,1,0,0,0,1,1,1,
81109,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Channel One (1TV), Kabul, in Dari 0830 gmt 27 Oct 13 (BBC 27 Oct 2013 ""Seven Taleban killed in clash with security forces in Afghan west"")",,,,Local official,1,Murichaq village,,Badghis province,Murghab district,35.806595,63.142708,POINT (63.142708 35.806595),181207,Afghanistan,700,Asia,1,1,10/26/2013 00:00:00,10/26/2013 00:00:00,0,7,0,0,7,7,7,
81110,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website in Pashto 27 Oct 13 (BBC 27 Oct 2013 ""Taleban say eight soldiers killed in suicide attack in Afghan south "")",,,,Taleban,1,Qalat town,,Zabul province,Qalat district,32.103680,66.905121,POINT (66.905121 32.103680),176174,Afghanistan,700,Asia,1,1,10/26/2013 00:00:00,10/26/2013 00:00:00,0,1,0,0,1,1,1,
81114,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Radio Fariab, Maymana, in Dari 1430 gmt 26 Oct 13 (BBC 29 Oct 2013 ""Taleban commander killed in north Afghanistan - officials"")",,,,Police spokesman,3,Almar district,,Faryab province,Almar district,35.956633,64.295198,POINT (64.295198 35.956633),181209,Afghanistan,700,Asia,1,1,10/26/2013 00:00:00,10/26/2013 00:00:00,0,1,0,0,1,1,1,
81115,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0502 gmt 27 Oct 13 (BBC 27 Oct 2013 ""Civilian killed, five soldiers wounded in blast in Afghan capital"") /(2)Afghan Islamic Press news agency, Peshawar, in Pashto 0622 gmt 27 Oct 13 (BBC 27 Oct 2013 ""Taleban claim killing six military officers in blast in Afghan capital"")",,,,Defence Ministry /Taleban,1,Arzan Qimat village,,Kabul province,Bagrami district,34.510000,69.310000,POINT (69.310000 34.510000),179779,Afghanistan,700,Asia,1,1,10/27/2013 00:00:00,10/27/2013 00:00:00,0,0,1,0,1,1,1,
81116,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 27 Oct 2013 ""1st LD Writethru: 18 civilians killed in eastern Afghan roadside bombing",,,,Local official,3,Andar district,,Ghazni province,Andar district,33.305843,68.446963,POINT (68.446963 33.305843),177617,Afghanistan,700,Asia,1,1,10/27/2013 00:00:00,10/27/2013 00:00:00,0,0,18,0,18,18,18,
81122,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website in Pashto 28 Oct 13 (BBC 28 Oct 2013 ""Afghan Taleban say 10 intelligence workers killed in east "")",,,,Taleban,3,Zarghun Shahr district,,Paktika province,Zarghun Shahr district,32.854693,68.476915,POINT (68.476915 32.854693),176897,Afghanistan,700,Asia,1,1,10/28/2013 00:00:00,10/28/2013 00:00:00,0,1,0,0,1,1,1,
81130,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Nuristan province,,Nuristan province,,35.300000,70.833333,POINT (70.833333 35.300000),180502,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,2,0,0,2,2,2,
81131,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Laghman province,,Laghman province,,34.783333,70.183333,POINT (70.183333 34.783333),179781,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,2,0,0,2,2,2,
81132,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Kunduz province,,Kunduz province,,36.750000,68.750000,POINT (68.750000 36.750000),182658,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,2,0,0,2,2,2,
81133,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Jawzjan province,,Jawzjan province,,36.833330,65.833330,POINT (65.833330 36.833330),182652,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,2,0,0,2,2,2,
81134,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Kandahar province,,Kandahar province,,31.000000,65.750000,POINT (65.750000 31.000000),174732,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,2,0,0,2,2,2,
81135,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Farah province,,Farah province,,32.500000,62.500000,POINT (62.500000 32.500000),176886,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,1,0,0,1,1,1,
81136,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 29 Oct 2013 ""Afghan military operations kill 12 militants in 24 hours",,,,Interior Ministry,4,Nimroz province,,Nimroz province,,31.000000,62.500000,POINT (62.500000 31.000000),174726,Afghanistan,700,Asia,2,2,10/28/2013 00:00:00,10/29/2013 00:00:00,0,1,0,0,1,1,1,
81139,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0636 gmt 30 Oct 13 (BBC 30 Oct 2013 ""Taleban claim killing 20 government soldiers in attack on convoy in Afghan north"") /(2)Afghan Islamic Press news agency, Peshawar, in Pashto 1155 gmt 30 Oct 13 (BBC 30 Oct 2013 ""Three government troops killed Afghan north fighting"")",,,,Police/Taleban,2,Ekhteyar village,,Sari Pul province,Kohistanat district,35.853800,66.116300,POINT (66.116300 35.853800),181213,Afghanistan,700,Asia,1,1,10/29/2013 00:00:00,10/29/2013 00:00:00,3,2,0,0,5,5,5,
81150,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 1356 gmt 30 Oct 13 (BBC 30 Oct 2013 ""Police kill four civilians after Taleban shoot policemen dead in Afghan west"")",,,,Local official,2,Shindand town,,Hirat province,Shindand district,33.302944,62.147400,POINT (62.147400 33.302944),177605,Afghanistan,700,Asia,1,1,10/30/2013 00:00:00,10/30/2013 00:00:00,2,0,4,0,6,6,6,
81152,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Islamic Press news agency, Peshawar, in Pashto 0854 gmt 31 Oct 13 (BBC 31 Oct 2013 ""Taleban claim killing eight local policemen in attack on post in Afghan east"")",,,,Local official,1,Bibi Kot village,,Paktika province,Urgun district,32.934200,69.228300,POINT (69.228300 32.934200),176899,Afghanistan,700,Asia,1,1,10/31/2013 00:00:00,10/31/2013 00:00:00,1,1,0,0,2,2,2,
81153,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Afghan Channel One (1TV), Kabul, in Dari 1315 gmt 31 Oct 13 (BBC 31 Oct 2013 ""Programme summary of Afghan Channel One TV (1TV) news in Dari 1315 gmt 31 Oct 13"")",,,,,4,Kunar province,,Kunar province,,34.950000,71.133333,POINT (71.133333 34.950000),179783,Afghanistan,700,Asia,1,2,10/29/2013 00:00:00,10/31/2013 00:00:00,0,0,0,0,0,3,0,
81154,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Voice of Jihad website in Pashto 1 Nov 13 (BBC 3 Nov 2013 ""Taleban say 23 soldiers killed in clash in Afghan north "")",,,,Taleban,2,Almar town,,Faryab province,Almar district,35.836769,64.535454,POINT (64.535454 35.836769),181210,Afghanistan,700,Asia,1,1,10/31/2013 00:00:00,10/31/2013 00:00:00,0,2,0,0,2,2,2,
81158,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 1 Nov 2013 ""Taliban shadow district governor killed in Afghan army operation"" /(2)Aina TV, Kabul, in Dari 1430 gmt 1 Nov 13 (BBC 1 Nov 2013 ""Programme summary of Afghan Aina TV news in Dari 1430 gmt 1 Nov 13",,,,Local official,3,Andar district,,Ghazni province,Andar district,33.305843,68.446963,POINT (68.446963 33.305843),177617,Afghanistan,700,Asia,1,2,10/31/2013 00:00:00,11/01/2013 00:00:00,0,10,0,0,10,12,10,
81161,,2013,True,Clear,1,333,333,Afghanistan:Government,735,735,Government of Afghanistan - Taleban,130,130,Government of Afghanistan,303,303,Taleban,-1,"Xinhua 2 Nov 2013 ""1st LD Writethru: Taliban key commander, 2 bodyguards killed in Afghan town",,,,Local official,1,Kohna Dah village,,Ghazni province,Dih Yak district,33.517800,68.699600,POINT (68.699600 33.517800),178338,Afghanistan,700,Asia,1,1,11/02/2013 00:00:00,11/02/2013 00:00:00,0,3,0,0,3,3,3,
